1,1,179.50,410.12,63.03,19.55,1,2,0
2,1,178.80,410.10,66.07,20.26,1,2,0
3,1,162.80,408.02,65.91,20.72,1,2,0
4,1,156.57,407.09,64.70,20.65,1,2,0
5,1,152.29,404.90,65.31,20.89,1,2,0
6,1,139.14,400.85,65.66,20.83,1,2,0
7,1,132.34,397.92,64.06,20.55,1,2,0
8,1,124.85,389.69,64.25,20.35,1,2,0
9,1,122.71,384.71,63.56,21.14,1,2,0
10,1,115.83,377.82,64.66,22.04,1,2,0
11,1,114.66,377.28,64.34,21.73,1,2,0
12,1,114.19,377.68,62.21,22.06,1,2,0
13,1,114.79,382.50,60.69,19.75,1,2,0
44,1,110.44,456.19,58.40,19.56,1,1,0
47,1,197.03,388.15,100.36,29.14,1,2,0
48,1,304.78,386.98,110.37,27.75,1,2,0
49,1,377.65,374.77,104.01,28.61,1,2,0
50,1,379.02,369.98,104.50,27.08,1,2,0
51,1,377.77,332.79,105.54,27.57,1,2,0
52,1,383.27,301.38,96.25,27.06,1,2,0
53,1,383.14,226.23,80.84,23.56,1,2,0
54,1,390.42,231.58,80.06,24.71,1,2,0
55,1,453.21,239.07,86.76,27.96,1,2,0
56,1,466.62,240.74,87.13,28.38,1,2,0
57,1,496.79,262.42,99.12,29.37,1,2,0
58,1,343.95,273.08,85.05,23.81,1,2,0
59,1,399.67,279.83,141.24,31.66,1,1,0
60,1,445.29,268.41,165.51,44.67,1,1,0
60,2,226.52,278.27,159.47,34.05,1,1,0
61,1,392.18,269.62,169.63,47.63,1,1,0
61,2,171.02,282.60,161.57,34.95,1,1,0
61,3,23.25,282.59,126.68,44.47,1,1,0
61,4,309.60,318.84,11.00,10.19,1,4,0
61,5,341.03,317.76,10.77,9.64,1,4,0
61,6,369.37,316.61,10.77,9.67,1,4,0
61,7,239.40,320.56,11.16,10.78,1,4,0
61,8,199.39,321.80,11.23,11.18,1,4,0
62,1,393.27,267.70,170.87,49.25,1,1,0
62,2,171.57,284.23,160.99,34.62,1,1,0
62,3,26.25,283.64,122.87,44.75,1,1,0
62,4,310.57,318.99,12.05,10.94,1,4,0
62,5,344.39,318.74,9.98,10.18,1,4,0
62,6,372.02,317.08,10.86,9.77,1,4,0
62,7,240.78,321.95,10.60,10.25,1,4,0
62,8,201.00,323.53,10.84,10.61,1,4,0
62,9,556.53,269.24,83.08,39.88,1,1,0
62,10,158.89,325.39,11.49,10.64,1,4,0
62,11,398.43,315.07,11.19,10.49,1,4,0
62,12,275.76,320.14,12.44,10.81,1,4,0
62,13,424.91,314.11,11.20,8.97,1,4,0
62,14,106.56,328.42,9.38,9.19,1,4,0
62,15,448.91,313.47,10.47,9.03,1,4,0
62,16,67.94,327.77,8.40,7.48,1,4,0
63,1,396.15,277.28,172.22,48.47,1,1,0
63,2,169.87,292.68,162.69,33.82,1,1,0
63,3,62.58,291.61,87.71,42.37,1,1,0
63,4,315.82,327.52,10.67,10.48,1,4,0
63,5,348.89,326.01,10.34,9.99,1,4,0
63,6,376.63,325.02,10.17,9.76,1,4,0
63,7,244.10,329.52,11.55,10.53,1,4,0
63,8,203.69,331.25,10.69,10.15,1,4,0
63,9,561.72,277.89,78.28,39.31,1,1,0
63,10,164.25,332.50,10.37,9.55,1,4,0
63,11,403.97,324.00,10.61,9.57,1,4,0
63,12,280.61,328.56,11.75,10.85,1,4,0
63,14,110.86,334.27,6.94,7.16,1,4,0
63,15,456.92,321.94,8.74,8.75,1,4,0
64,1,389.85,283.19,171.04,50.01,1,1,0
64,2,163.59,298.98,137.91,33.45,1,1,0
64,4,307.15,333.84,11.43,10.04,1,4,0
64,6,369.76,330.90,11.75,11.00,1,4,0
64,7,238.99,335.46,8.81,9.95,1,4,0
64,8,200.12,336.47,9.76,10.09,1,4,0
64,9,561.44,297.90,78.21,26.61,1,1,0
64,11,397.57,329.14,9.88,9.83,1,4,0
64,12,274.43,333.59,10.00,10.20,1,4,0
64,15,449.05,329.12,9.26,7.98,1,4,0
64,13,423.98,329.58,9.75,8.34,1,4,0
65,1,366.43,336.20,177.33,46.03,1,1,0
65,2,157.31,343.50,142.50,34.33,1,1,0
65,4,320.11,379.22,11.43,10.52,1,4,0
65,6,376.76,376.97,10.32,10.92,1,4,0
65,7,255.05,381.52,8.79,9.28,1,4,0
65,8,218.68,380.88,10.37,9.71,1,4,0
65,9,539.54,346.40,78.32,28.88,1,1,0
65,12,287.82,380.25,10.88,10.35,1,4,0
65,5,350.57,379.31,9.90,10.27,1,4,0
66,1,358.81,342.54,175.28,47.85,1,1,0
66,2,160.06,349.83,130.24,33.86,1,1,0
66,4,313.31,387.39,10.03,9.68,1,4,0
66,6,368.58,385.83,9.50,8.76,1,4,0
66,7,244.92,388.20,10.16,9.79,1,4,0
66,9,528.50,353.98,82.61,30.80,1,1,0
66,12,280.41,389.10,8.27,7.76,1,4,0
66,5,340.28,386.34,11.62,10.56,1,4,0
66,11,397.05,386.21,8.12,7.86,1,4,0
67,1,342.82,349.13,177.29,50.42,1,1,0
67,2,156.00,353.92,117.36,36.26,1,1,0
67,4,301.10,396.16,7.88,8.05,1,4,0
67,6,381.11,394.99,9.67,8.40,1,4,0
67,7,232.59,395.25,7.80,7.64,1,4,0
67,9,512.90,353.60,88.99,41.74,1,1,0
67,12,265.07,395.67,9.75,8.11,1,4,0
67,5,327.88,395.97,9.94,8.53,1,4,0
67,11,406.46,396.37,8.15,7.54,1,4,0
67,8,198.78,395.76,7.12,7.07,1,4,0
68,1,339.85,351.62,176.99,52.14,1,1,0
68,2,138.47,357.92,126.44,34.61,1,1,0
68,4,296.48,398.64,10.78,10.11,1,4,0
68,6,380.25,398.40,9.85,8.77,1,4,0
68,7,228.01,399.03,8.44,8.06,1,4,0
68,9,504.57,358.82,96.69,40.33,1,1,0
68,12,262.81,398.00,10.60,9.72,1,4,0
68,5,325.44,398.66,9.49,8.75,1,4,0
68,11,404.09,399.72,9.54,7.79,1,4,0
68,8,193.87,396.94,8.86,8.78,1,4,0
68,15,429.06,399.24,9.49,7.76,1,4,0
68,13,351.81,397.44,8.84,8.99,1,4,0
69,1,337.62,351.67,176.32,53.81,1,1,0
69,2,133.23,358.22,127.85,35.27,1,1,0
69,4,293.89,399.38,10.70,9.48,1,4,0
69,6,375.49,400.67,8.60,8.17,1,4,0
69,7,224.98,399.74,10.09,9.58,1,4,0
69,9,501.16,358.38,95.50,41.95,1,1,0
69,12,261.18,398.81,10.19,9.85,1,4,0
69,5,323.32,399.49,9.88,8.78,1,4,0
69,8,190.59,398.28,9.04,8.92,1,4,0
69,15,426.85,400.39,9.22,7.52,1,4,0
69,13,349.35,400.00,8.09,7.99,1,4,0
69,10,150.14,397.81,10.69,11.99,1,4,0
70,1,333.30,349.71,177.57,52.13,1,1,0
70,2,123.04,357.88,137.80,34.92,1,1,0
70,4,292.70,397.23,10.87,9.80,1,4,0
70,6,375.96,397.78,9.32,8.39,1,4,0
70,7,223.85,397.07,10.15,9.61,1,4,0
70,9,495.84,356.03,98.13,41.18,1,1,0
70,12,259.54,397.30,10.47,9.40,1,4,0
70,5,322.17,397.57,9.52,9.27,1,4,0
70,8,188.18,396.63,10.54,9.42,1,4,0
70,15,422.87,397.78,9.05,7.93,1,4,0
70,13,349.32,396.13,10.17,9.27,1,4,0
70,10,150.00,395.79,7.74,8.02,1,4,0
70,11,400.73,397.52,8.91,7.37,1,4,0
71,1,336.76,339.76,177.28,55.87,1,1,0
71,2,122.31,354.48,137.01,33.98,1,1,0
71,4,295.29,392.77,10.59,9.45,1,4,0
71,6,379.13,391.36,9.40,8.53,1,4,0
71,7,225.70,392.66,11.53,10.35,1,4,0
71,9,497.27,349.65,99.92,39.09,1,1,0
71,12,262.25,392.31,9.18,9.71,1,4,0
71,5,325.64,391.82,8.87,9.27,1,4,0
71,8,191.03,391.84,10.12,10.52,1,4,0
71,15,429.13,391.03,8.54,7.74,1,4,0
71,13,352.63,390.74,9.52,9.19,1,4,0
71,10,150.15,391.60,9.95,9.94,1,4,0
71,11,404.91,391.46,9.29,8.12,1,4,0
72,1,343.67,335.65,177.21,52.59,1,1,0
72,2,115.87,348.94,148.02,33.81,1,1,0
72,4,306.55,385.25,10.51,10.01,1,4,0
72,6,389.68,384.11,8.82,7.82,1,4,0
72,7,237.63,386.74,10.56,9.77,1,4,0
72,9,504.59,341.94,98.67,40.03,1,1,0
72,12,272.90,386.04,10.83,10.00,1,4,0
72,8,200.37,386.74,11.55,9.79,1,4,0
72,13,336.09,385.08,9.85,9.05,1,4,0
72,10,160.06,386.53,10.13,9.28,1,4,0
72,14,118.34,387.27,8.81,8.93,1,4,0
73,1,308.47,329.76,188.26,55.38,1,1,0
73,2,74.56,346.66,158.17,33.72,1,1,0
73,4,303.38,382.96,9.43,8.94,1,4,0
73,6,359.15,381.24,8.21,8.01,1,4,0
73,7,239.73,383.60,11.53,9.90,1,4,0
73,9,479.21,338.08,84.69,40.24,1,1,0
73,12,273.68,383.01,10.83,9.26,1,4,0
73,8,203.31,384.07,10.64,9.35,1,4,0
73,10,167.82,384.46,10.55,9.33,1,4,0
73,14,128.33,384.53,9.29,9.32,1,4,0
73,16,85.03,384.43,9.28,8.57,1,4,0
74,1,215.78,322.71,184.94,60.57,1,1,0
74,2,2.63,346.81,133.69,30.87,1,1,0
74,4,266.16,378.71,11.44,9.21,1,4,0
74,7,211.92,378.64,11.37,9.68,1,4,0
74,9,380.60,335.96,95.10,41.27,1,1,0
74,12,240.07,378.61,11.05,9.97,1,4,0
74,8,184.02,379.34,10.69,9.23,1,4,0
74,10,150.76,380.00,10.86,9.14,1,4,0
74,14,114.20,380.59,11.52,9.77,1,4,0
74,16,77.61,380.84,12.11,11.06,1,4,0
75,1,213.10,321.44,186.77,61.10,1,1,0
75,2,1.60,345.74,131.49,30.53,1,1,0
75,4,264.50,378.45,10.81,8.97,1,4,0
75,7,210.15,377.73,10.37,9.68,1,4,0
75,9,378.64,335.70,95.30,41.38,1,1,0
75,12,238.70,378.29,10.43,9.43,1,4,0
75,8,181.96,378.60,10.47,9.74,1,4,0
75,10,148.39,379.30,10.25,9.07,1,4,0
