1,1,1738.07,551.69,102.23,43.17,1,0,0
2,1,1708.56,566.40,104.05,42.85,1,0,0
3,1,1693.87,578.71,103.23,40.64,1,0,0
4,1,1674.58,592.70,103.03,40.18,1,0,0
5,1,1664.01,604.20,102.82,41.01,1,0,0
6,1,1642.06,624.54,102.78,39.70,1,0,0
7,1,1636.33,629.77,102.84,40.47,1,0,0
8,1,1619.70,642.94,103.27,40.97,1,0,0
9,1,1608.57,651.18,101.92,41.59,1,0,0
10,1,1593.33,657.71,102.47,43.60,1,0,0
11,1,1586.21,660.07,102.06,43.46,1,0,0
12,1,1579.34,661.13,102.08,43.00,1,0,0
13,1,1577.51,660.81,102.23,43.20,1,0,0
14,1,1577.52,663.77,101.96,42.80,1,0,0
15,1,1587.05,667.46,103.45,44.28,1,0,0
16,1,1579.15,664.74,102.96,43.09,1,0,0
17,1,1596.55,670.84,103.31,43.95,1,0,0
17,5,1660.89,706.60,7.98,9.22,1,2,0
18,1,1613.82,673.31,104.11,44.98,1,0,0
19,1,1626.53,672.95,104.68,45.05,1,0,0
20,1,1646.53,672.88,105.04,45.03,1,0,0
21,1,1659.87,671.56,105.01,44.98,1,0,0
22,1,1693.89,670.11,106.40,45.05,1,0,0
23,1,1724.09,671.61,108.71,46.28,1,0,0
24,1,1733.58,674.88,109.77,46.51,1,0,0
24,5,1803.84,715.33,7.26,7.85,1,2,0
25,1,1783.14,688.86,111.11,46.91,1,0,0
25,5,1853.30,729.44,7.95,8.21,1,2,0
26,1,1754.15,680.60,110.92,45.80,1,0,0
27,1,1801.23,693.97,112.44,46.92,1,0,0
28,1,1826.89,696.91,92.76,48.21,1,0,0
29,1,1845.22,696.45,74.68,46.40,1,0,0
30,1,1871.81,690.98,48.08,43.99,1,0,0
33,6,1818.60,463.80,100.57,51.10,1,0,0
34,6,1784.12,450.54,134.43,63.74,1,0,0
35,6,1767.03,456.80,117.91,57.97,1,0,0
36,6,1738.47,479.26,115.51,54.12,1,0,0
37,6,1731.20,485.59,114.54,53.63,1,0,0
38,6,1708.54,507.03,114.18,51.55,1,0,0
39,6,1691.28,522.02,114.26,49.01,1,0,0
40,6,1653.87,554.84,112.05,44.87,1,0,0
41,6,1642.59,561.86,112.11,44.38,1,0,0
42,6,1598.21,588.22,110.30,42.12,1,0,0
43,6,1565.61,601.08,112.03,40.97,1,0,0
44,6,1556.06,603.38,110.65,40.84,1,0,0
45,6,1518.32,611.79,110.20,39.74,1,0,0
45,7,1600.68,643.78,6.28,9.38,1,2,0
46,6,1502.63,613.05,109.39,40.13,1,0,0
47,6,1495.32,613.43,110.09,40.27,1,0,0
47,7,1576.71,645.70,6.75,9.70,1,2,0
48,6,1476.98,615.23,109.07,39.90,1,0,0
49,6,1468.11,617.50,109.80,40.02,1,0,0
50,6,1459.97,620.91,108.89,41.72,1,0,0
50,7,1539.78,656.45,7.14,8.10,1,2,0
51,6,1457.19,623.59,109.39,42.39,1,0,0
52,6,1455.72,631.27,109.06,43.15,1,0,0
53,6,1456.96,637.84,109.86,44.15,1,0,0
54,6,1458.30,639.02,109.50,44.57,1,0,0
55,6,1460.66,643.17,110.35,46.03,1,0,0
56,6,1468.96,651.98,110.12,46.03,1,0,0
57,6,1480.81,658.48,111.91,49.10,1,0,0
58,6,1471.17,653.53,110.87,47.29,1,0,0
59,6,1487.53,663.74,111.95,48.54,1,0,0
60,6,1500.03,667.90,112.33,50.09,1,0,0
61,6,1509.34,672.50,112.94,50.34,1,0,0
61,7,1588.93,716.42,8.84,8.82,1,2,0
62,6,1533.82,676.43,115.12,52.30,1,0,0
63,6,1557.69,682.09,116.39,51.43,1,0,0
64,6,1566.10,684.65,116.13,51.70,1,0,0
65,6,1595.66,693.57,116.99,52.93,1,0,0
66,6,1617.92,699.58,118.27,54.36,1,0,0
67,6,1642.37,708.02,119.09,55.10,1,0,0
68,6,1658.05,711.58,120.05,54.18,1,0,0
69,6,1685.77,711.35,120.97,54.70,1,0,0
70,6,1705.94,708.92,121.44,54.80,1,0,0
71,6,1758.89,692.76,126.68,57.22,1,0,0
72,6,1793.80,684.43,126.01,54.08,1,0,0
73,6,1819.20,677.27,100.37,53.61,1,0,0
74,6,1871.78,670.40,47.86,49.38,1,0,0
76,6,1884.74,671.33,34.94,45.77,1,0,0
120,6,1903.40,514.51,16.27,44.94,1,0,0
121,6,1890.11,513.27,29.62,47.11,1,0,0
122,6,1874.33,511.52,45.37,51.06,1,0,0
123,6,1866.96,515.04,52.80,51.61,1,0,0
124,6,1864.24,518.32,55.52,52.01,1,0,0
125,6,1856.77,531.10,63.16,51.54,1,0,0
126,6,1852.65,542.46,67.30,53.46,1,0,0
127,6,1842.80,578.03,77.20,53.17,1,0,0
128,6,1837.93,603.35,81.92,52.21,1,0,0
129,6,1833.56,620.90,86.03,51.05,1,0,0
130,6,1834.66,657.52,84.30,49.91,1,0,0
131,6,1829.21,677.06,90.08,53.90,1,0,0
132,6,1832.36,662.02,87.14,53.08,1,0,0
133,6,1828.30,691.71,91.51,51.44,1,0,0
134,6,1827.92,699.52,91.99,53.14,1,0,0
